under_y,theta,distance
6,27.131634,81.59428
7,27.09034975,80.484085
8,27.051716,79.425354
9,27.01573275,78.38902
10,26.9824,77.40857
11,26.95171775,76.436966
12,26.923686,75.43947
13,26.89830475,74.24684
14,26.875574,72.950195
15,26.85549375,70.27183
16,26.838064,66.50433
17,26.823284750000006,62.94375
18,26.811156,60.805305
19,26.801677750000003,59.164482
20,26.79485,56.994034
21,26.790672749999995,54.552677
22,26.789146,52.571938
23,26.79026975,51.068375
24,26.794044000000003,49.50258
25,26.80046875,47.771736
26,26.809544,45.911724
27,26.82126975,44.20726
28,26.835646,42.930244
29,26.85267275,41.601788
30,26.87235,40.29757
31,26.89467775,39.18467
32,26.919656000000003,38.052284
33,26.94728475,36.895546
34,26.977564,35.726448
35,27.01049375,34.609596
36,27.046074000000004,33.602493
37,27.08430475,32.711914
38,27.125186,31.82414
39,27.16871775,30.944105
40,27.2149,30.071545
41,27.26373275,29.192747
42,27.315216000000003,28.295214
43,27.369349750000005,27.463602
44,27.426134,26.69466
45,27.48556875,25.958187
46,27.547654,25.24515
47,27.61238975,24.58164
48,27.679776,23.980276
49,27.74981275,23.385796
50,27.8225,22.768562
51,27.89783775,22.17427
52,27.975826,21.64209
53,28.05646475,21.169397
54,28.139754,20.720316
55,28.22569375,20.293161
56,28.314284,19.880493
57,28.40552475,19.498003
58,28.499416,19.1438
59,28.59595775,18.789953
60,28.69515,18.440208
61,28.79699275,18.09512
62,28.901486,17.746145
63,29.00862975,17.407484
64,29.118424,17.069921
65,29.23086875,16.7469
66,29.345963999999995,16.409048
67,29.463709750000003,16.058464
68,29.584106,15.708788
69,29.70715275,15.367416
70,29.83285,15.041536
71,29.96119775,14.719248
72,30.092196,14.398699
73,30.22584475,14.076725
74,30.362144,13.745261
75,30.50109375,13.429704
76,30.642694,13.122564
77,30.786944750000004,12.818077
78,30.933846,12.53558
79,31.08339775,12.264748
80,31.2356,12.003267
81,31.39045275,11.756191
82,31.547956,11.531261
83,31.70810975,11.306944
84,31.870914,11.089175
85,32.03636875,10.865992
86,32.204474,10.6465
87,32.37522975,10.427427
88,32.548635999999995,10.208776
89,32.72469275,9.990545
90,32.9034,9.772736
91,33.08475775,9.562071
92,33.26876600000001,9.353605
93,33.45542475,9.164761
94,33.644734,8.988064
95,33.83669375,8.810553
96,34.031304000000006,8.648641
97,34.22856475,8.487557
98,34.428476,8.3266
99,34.63103775,8.155236
100,34.83625,7.9806867
101,35.044112750000004,7.8060737
102,35.254626,7.631399
103,35.467789749999994,7.456663
104,35.683603999999995,7.2818646
105,35.90206875,7.107004
106,36.123184,6.932083
107,36.34694975,6.770081
108,36.573366,6.615269
109,36.80243275,6.4710536
110,37.03415,6.3278637
111,37.26851775,6.175784
112,37.505536,6.0114636
113,37.74520475,5.8469744
114,37.987524,5.6823196
115,38.23249375,5.527873
116,38.480114,5.374339
117,38.73038475,5.2256765
118,38.983306,4.961163
119,39.23887775,4.7260795
120,39.4971,4.5315456
121,39.75797275,4.345883
0,27.8775,92.1551
1,27.819390375,90.27318
2,27.763973999999997,88.50996
3,27.711250874999998,86.823
4,27.661221,85.137634
5,27.613884375,83.4539
6,27.569240999999995,81.855774
7,27.527290875,80.74746
8,27.488034,79.68834
9,27.451470375,78.64438
10,27.4176,77.65543
11,27.386422875,76.653564
12,27.357939,75.63633
13,27.332148375,74.50904
14,27.309051,73.23514
15,27.288646874999998,70.913864
16,27.270936,67.267395
17,27.255918375000004,63.532906
18,27.243594,61.116295
19,27.233962875,59.51861
20,27.227025,57.377983
21,27.222780374999992,54.943245
22,27.221229,52.842453
23,27.222370875,51.371258
24,27.226206,49.807083
25,27.232734375,48.06979
26,27.241956,46.210518
27,27.253870875,44.411842
28,27.268479,43.13575
29,27.285780375,41.808743
30,27.305775,40.497902
31,27.328462875,39.380043
32,27.353844,38.25798
33,27.381918374999994,37.087128
34,27.412686,35.91584
35,27.446146875,34.786602
36,27.482301000000003,33.770443
37,27.521148375,32.8777
38,27.562689,31.99201
39,27.606922875,31.113132
40,27.653849999999995,30.238832
41,27.703470375,29.352005
42,27.755784,28.456072
43,27.810790875,27.610418
44,27.868491,26.811949
45,27.928884375,26.032831
46,27.991971,25.318636
47,28.057750875,24.65344
48,28.126224,24.045757
49,28.197390375,23.454462
50,28.27125,22.842962
51,28.347802875,22.252073
52,28.427049,21.715235
53,28.508988375,21.235987
54,28.593621,20.78077
55,28.680946875,20.352133
56,28.770966,19.943003
57,28.863678375,19.561064
58,28.959084,19.205315
59,29.057182875,18.84789
60,29.157975,18.49188
61,29.261460375,18.143454
62,29.367639,17.802488
63,29.476510875,17.464197
64,29.588076,17.139235
65,29.702334375,16.806997
66,29.819285999999995,16.468946
67,29.938930875,16.120546
68,30.061269,15.772518
69,30.186300375,15.43457
70,30.314025,15.111502
71,30.444442875,14.791651
72,30.577554,14.470169
73,30.713358375,14.142976
74,30.851856,13.812787
75,30.993046875,13.505372
76,31.136931,13.208404
77,31.283508375,12.912085
78,31.432779,12.625058
79,31.584742874999996,12.348701
80,31.7394,12.087561
81,31.896750375,11.844887
82,32.056794,11.621628
83,32.219530875,11.399585
84,32.384961,11.171653
85,32.553084375,10.948167
86,32.723901,10.728909
87,32.897410875,10.510275
88,33.07361399999999,10.292067
89,33.25251037499999,10.074286
90,33.434099999999994,9.856935
91,33.618382875,9.640009
92,33.805359,9.42351
93,33.995028375,9.232678
94,34.187391,9.038649
95,34.382446875,8.845741
96,34.580196,8.665688
97,34.780638374999995,8.491249
98,34.983774,8.316747
99,35.189602875,8.142182
100,35.39812499999999,7.967554
101,35.609340374999995,7.7928634
102,35.823249,7.6181087
103,36.03985087499999,7.4432926
104,36.259146,7.268413
105,36.481134375,7.0934706
106,36.70581599999999,6.9184656
107,36.933190875,6.7584114
108,37.163259,6.603526
109,37.396020375,6.451703
110,37.631475,6.302307
111,37.869622875,6.137913
112,38.11046399999999,5.9737363
113,38.353998375,5.810545
114,38.600226,5.647211
115,38.849146875,5.483855
116,39.100761,5.3306365
117,39.355068375,5.1124206
118,39.612069,4.8374386
119,39.871762875,4.6311026
120,40.13415,4.445233
121,40.399230375,4.2590003
0,28.32,92.72063
1,28.260968000000005,90.837524
2,28.204671999999995,88.96018
3,28.151112,87.13266
4,28.100288000000003,85.40157
5,28.0522,83.7174
6,28.006848,82.11726
7,27.964232,81.01082
8,27.924352,79.95133
9,27.887208,78.90094
10,27.8528,77.88881
11,27.821128,76.88849
12,27.792192,75.872894
13,27.765992,74.83977
14,27.742528,73.6581
15,27.7218,71.68478
16,27.703808,68.168106
17,27.688552000000005,64.29399
18,27.676032,61.495804
19,27.666248000000003,59.88388
20,27.6592,57.76962
21,27.654888,55.333817
22,27.653312,53.110847
23,27.654472,51.674145
24,27.658368000000003,50.096188
25,27.665,48.367836
26,27.674368,46.50661
27,27.686472,44.616425
28,27.701312,43.33849
29,27.718888,42.0157
30,27.7392,40.698242
31,27.762248,39.57479
32,27.788032000000005,38.43626
33,27.816552,37.278706
34,27.847808,36.093933
35,27.8818,34.953842
36,27.91852800000001,33.935997
37,27.957992,33.04466
38,28.000192,32.159885
39,28.045128,31.282156
40,28.0928,30.408144
41,28.143208,29.513758
42,28.196352000000005,28.61735
43,28.252232000000006,27.75286
44,28.310848,26.958948
45,28.3722,26.174135
46,28.436288000000005,25.412256
47,28.503112,24.725367
48,28.572672,24.113596
49,28.644968,23.526379
50,28.72,22.920527
51,28.797768,22.329885
52,28.878272,21.783373
53,28.961512,21.304205
54,29.047488,20.844141
55,29.1362,20.41544
56,29.227648,20.006903
57,29.321832,19.62539
58,29.418752,19.254797
59,29.518408,18.887302
60,29.6208,18.537796
61,29.725928,18.197409
62,29.833792000000003,17.858835
63,29.944392,17.535048
64,30.057728,17.209162
65,30.1738,16.865948
66,30.292608,16.528847
67,30.414152,16.18263
68,30.538432,15.836248
69,30.665448,15.50424
70,30.7952,15.183808
71,30.927688000000003,14.864538
72,31.062912,14.5269375
73,31.200872,14.201513
74,31.341568,13.89798
75,31.485,13.605419
76,31.631168,13.312777
77,31.780072000000004,13.020787
78,31.931712,12.731611
79,32.086088,12.453478
80,32.2432,12.185892
81,32.403048000000005,11.943945
82,32.565632,11.719072
83,32.730951999999995,11.495882
84,32.899008,11.257643
85,33.0698,11.0306015
86,33.243328,10.8113785
87,33.419592,10.5931225
88,33.598592,10.375359
89,33.780328,10.158028
90,33.9648,9.9411335
91,34.152008,9.718649
92,34.341952000000006,9.494642
93,34.534632,9.284255
94,34.730048000000004,9.068582
95,34.9282,8.858593
96,35.129088,8.659555
97,35.332712,8.478346
98,35.539072,8.303769
99,35.748168,8.1291275
100,35.96,7.9544215
101,36.174568,7.779653
102,36.391872,7.6048193
103,36.611912,7.4300594
104,36.83468799999999,7.2553663
105,37.0602,7.080641
106,37.288448,6.905881
107,37.519432,6.74813
108,37.753152,6.593561
109,37.989608,6.4359694
110,38.2288,6.2688823
111,38.470728,6.1044483
112,38.715392,5.9411983
113,38.962792,5.7777987
114,39.212928000000005,5.614253
115,39.4658,5.4505615
116,39.721408,5.27765
117,39.979752,4.9929304
118,40.240832000000005,4.737047
119,40.504648,4.5469565
120,40.7712,4.360766
121,41.040488,4.1742826
0,28.7625,93.28615
1,28.702545625000003,91.40187
2,28.645369999999996,89.52114
3,28.590973124999994,87.68071
4,28.539355,85.85561
5,28.490515625,84.03397
6,28.444455,82.37875
7,28.401173125,81.274185
8,28.36067,80.211845
9,28.322945625,79.1425
10,28.288,78.12217
11,28.255833125,77.1234
12,28.226445,76.10947
13,28.199835625,75.11099
14,28.176005,74.07904
15,28.154953124999995,72.32332
16,28.13668,69.09111
17,28.121185625000003,65.247284
18,28.10847,62.30549
19,28.098533125000003,60.391716
20,28.091375,58.327244
21,28.086995624999997,55.902115
22,28.085395,53.5284
23,28.086573125,52.091614
24,28.09053,50.469055
25,28.097265625,48.70346
26,28.10678,46.831272
27,28.119073125,44.85073
28,28.134145,43.541233
29,28.151995625,42.22266
30,28.172625,40.892418
31,28.196033125,39.752907
32,28.222220000000004,38.61454
33,28.251185624999994,37.46321
34,28.28293,36.26688
35,28.317453125,35.11412
36,28.354755000000004,34.10241
37,28.394835624999995,33.212708
38,28.437695,32.328106
39,28.483333125,31.451181
40,28.531749999999995,30.577456
41,28.582945625,29.681456
42,28.636920000000003,28.766798
43,28.693673125000004,27.900614
44,28.753205,27.105951
45,28.815515625,26.313211
46,28.880605000000003,25.5483
47,28.948473125,24.845377
48,29.01912,24.191816
49,29.092545625,23.59686
50,29.16875,22.995386
51,29.247733125,22.403997
52,29.329495,21.851748
53,29.414035625,21.372425
54,29.501355,20.907738
55,29.591453125,20.47925
56,29.68433,20.073637
57,29.779985625,19.673697
58,29.87842,19.29543
59,29.979633125,18.926714
60,30.083625,18.581198
61,30.190395625,18.25575
62,30.299945,17.928387
63,30.412273125,17.595854
64,30.52738,17.268442
65,30.645265625,16.9249
66,30.76593,16.590097
67,30.889373125,16.252155
68,31.015595,15.914179
69,31.144595625,15.596865
70,31.276375,15.285499
71,31.410933125,14.9535265
72,31.54827,14.623508
73,31.688385625,14.311204
74,31.83128,14.010294
75,31.976953125,13.723445
76,32.125405,13.431421
77,32.276635625000004,13.139524
78,32.430645,12.848684
79,32.587433125,12.565647
80,32.747,12.292538
81,32.909345625,12.043001
82,33.07447,11.818627
83,33.24237312499999,11.587542
84,33.413055,11.350023
85,33.586515625,11.116702
86,33.762755,10.898019
87,33.941773125,10.679858
88,34.123569999999994,10.462548
89,34.308145624999995,10.245027
90,34.4955,10.005356
91,34.685633125,9.758394
92,34.878545,9.531933
93,35.074235625,9.316431
94,35.272705,9.101099
95,35.473953125,8.88594
96,35.677980000000005,8.672533
97,35.884785625,8.479359
98,36.09437,8.295961
99,36.306733125,8.121402
100,36.521875,7.9468074
101,36.739795625,7.7721786
102,36.960495,7.597513
103,37.183973125,7.422814
104,37.41022999999999,7.2480783
105,37.639265625,7.073308
106,37.87107999999999,6.898503
107,38.105673125,6.742737
108,38.343045,6.5877514
109,38.583195625,6.4124565
110,38.826125000000005,6.2395806
111,39.071833125,6.073999
112,39.32032,5.908659
113,39.571585625,5.7450533
114,39.82563,5.581298
115,40.082453125,5.4173927
116,40.342055,5.1699686
117,40.604435625,4.900858
118,40.869595,4.6773047
119,41.137533125,4.4808187
120,41.40825,4.2930946
121,41.681745625,4.107058
0,29.205,93.85167
1,29.14412325,91.96622
2,29.08606799999999,90.08435
3,29.030834249999995,88.22874
4,28.978422,86.40265
5,28.92883125,84.58009
6,28.882061999999998,82.83453
7,28.83811425,81.60185
8,28.796988,80.461716
9,28.75868325,79.38542
10,28.723199999999995,78.35553
11,28.69053825,77.358315
12,28.660698,76.34604
13,28.63367925,75.34537
14,28.609482,74.416306
15,28.58810625,72.91488
16,28.569552,69.928795
17,28.553819250000004,66.170616
18,28.540907999999995,63.114494
19,28.53081825,60.899555
20,28.52355,58.876984
21,28.519103249999997,56.486343
22,28.517478,54.110435
23,28.51867425,52.56991
24,28.522692,50.972137
25,28.529531249999994,49.175476
26,28.539192,47.320488
27,28.55167425,45.35647
28,28.566978,43.930542
29,28.58510325,42.585976
30,28.60605,41.213142
31,28.62981825,40.048634
32,28.656408000000003,38.88929
33,28.685819249999994,37.713486
34,28.718052,36.49341
35,28.75310625,35.320686
36,28.790982000000003,34.301487
37,28.831679249999997,33.39936
38,28.875198,32.504066
39,28.92153825,31.620207
40,28.970699999999997,30.746767
41,29.02268325,29.845766
42,29.077488,28.92036
43,29.13511425,28.052584
44,29.195561999999995,27.248205
45,29.25883125,26.449835
46,29.324922,25.68537
47,29.39383425,24.981615
48,29.465568,24.322603
49,29.54012325,23.701668
50,29.6175,23.064344
51,29.697698249999995,22.481575
52,29.780718,21.925293
53,29.86655925,21.440645
54,29.955222,20.979078
55,30.04670625,20.537508
56,30.141012,20.13431
57,30.23813925,19.738955
58,30.338088,19.360142
59,30.44085825,18.998726
60,30.54645,18.678373
61,30.65486325,18.365175
62,30.766098,18.01771
63,30.88015425,17.679277
64,30.997032,17.358418
65,31.11673125,17.023989
66,31.239251999999997,16.694967
67,31.36459425,16.36606
68,31.492758,16.03319
69,31.62374325,15.720713
70,31.75755,15.391808
71,31.89417825,15.060772
72,32.033628,14.737026
73,32.17589924999999,14.425099
74,32.320992,14.126642
75,32.46890625,13.840326
76,32.619642,13.55458
77,32.77319925,13.263264
78,32.929578,12.972651
79,33.08877824999999,12.68274
80,33.2508,12.408798
81,33.41564325,12.155963
82,33.583307999999995,11.9212265
83,33.75379424999999,11.679829
84,33.927102,11.444093
85,34.10323124999999,11.209781
86,34.28218199999999,10.986218
87,34.46395425,10.76405
88,34.64854799999999,10.52169
89,34.83596324999999,10.274614
90,35.0262,10.0276575
91,35.21925825,9.780817
92,35.415138,9.565198
93,35.61383925,9.34988
94,35.815362,9.134739
95,36.01970625,8.919772
96,36.226872,8.70498
97,36.43685925,8.503519
98,36.649668,8.310486
99,36.86529825,8.119625
100,37.08375,7.9401255
101,37.30502325,7.7650204
102,37.529118,7.590312
103,37.75603424999999,7.4155703
104,37.98577199999999,7.2407894
105,38.21833125,7.065975
106,38.45371199999999,6.8919554
107,38.69191425,6.7373447
108,38.932938,6.5643854
109,39.17678325,6.3889446
110,39.42345,6.213392
111,39.67293825,6.044513
112,39.925248,5.8786087
113,40.18037925,5.7125654
114,40.438332,5.548341
115,40.69910625,5.3477798
116,40.96270199999999,5.07849
117,41.22911925,4.8229775
118,41.498358,4.618879
119,41.77041824999999,4.421739
120,42.0453,4.2289104
121,42.32300325,4.0403323
0,29.6475,94.385025
1,29.585700875000004,92.50124
2,29.526765999999995,90.62088
3,29.470695374999995,88.75247
4,29.417489,86.92754
5,29.367146875,85.10596
6,29.319669,83.3515
7,29.275055375,82.106346
8,29.233306,80.90335
9,29.194420875,79.70863
10,29.1584,78.5889
11,29.125243375,77.5917
12,29.094951,76.58261
13,29.067522875,75.57974
14,29.042959,74.66061
15,29.021259375,73.48721
16,29.002424,70.766495
17,28.986452875000005,67.09395
18,28.973346,63.871845
19,28.963103375000003,61.407402
20,28.955725,59.426723
21,28.951210874999997,57.066963
22,28.949561,54.709072
23,28.950775375,53.03863
24,28.954854,51.461662
25,28.961796875,49.644943
26,28.971604,47.78942
27,28.984275375,45.857796
28,28.999811,44.34105
29,29.018210875,42.98237
30,29.039475,41.606567
31,29.063603375,40.4357
32,29.090596000000005,39.265575
33,29.120452875,38.076126
34,29.153174,36.86402
35,29.188759375,35.68853
36,29.22720900000001,34.673935
37,29.268522874999995,33.76648
38,29.312701,32.871742
39,29.359743375,31.986057
40,29.40965,31.100077
41,29.462420875,30.179743
42,29.518056,29.226255
43,29.576555375000005,28.352522
44,29.637919,27.537825
45,29.702146875,26.731684
46,29.769239,25.965128
47,29.839195375,25.245459
48,29.912016,24.56949
49,29.987700875,23.958595
50,30.06625,23.329294
51,30.147663375,22.691717
52,30.231941,22.085506
53,30.319082875,21.575808
54,30.409089,21.101868
55,30.501959375,20.653467
56,30.597694,20.258945
57,30.696292875,19.861761
58,30.797756000000003,19.481977
59,30.902083375,19.143644
60,31.009275,18.80337
61,31.119330875,18.45592
62,31.232251,18.117245
63,31.348035375,17.779184
64,31.466684,17.457788
65,31.588196875,17.128305
66,31.712574,16.800838
67,31.839815375,16.481596
68,31.969921,16.155617
69,32.102890875,15.83124
70,32.238725,15.499953
71,32.377423375,15.173797
72,32.518986,14.850545
73,32.663412875,14.539225
74,32.810704,14.242991
75,32.960859375,13.957209
76,33.113879000000004,13.672104
77,33.269762875000005,13.387003
78,33.428511,13.096981
79,33.590123375,12.807672
80,33.7546,12.52653
81,33.921940875000004,12.273426
82,34.092146,12.030872
83,34.265215375,11.785831
84,34.441149,11.537365
85,34.619946875,11.290714
86,34.801609,11.039651
87,34.986135375,10.79225
88,35.173525999999995,10.544991
89,35.363780875,10.297651
90,35.5569,10.05026
91,35.752883375,9.81377
92,35.951731,9.598463
93,36.153442875,9.383332
94,36.358019,9.168379
95,36.565459375,8.953604
96,36.775764,8.739007
97,36.988932875,8.528894
98,37.204966,8.336007
99,37.423863375,8.143253
100,37.645625,7.9506307
101,37.870250875,7.770397
102,38.097741,7.5910525
103,38.328095375,7.4117584
104,38.561314,7.2335014
105,38.797396875,7.0586424
106,39.03634399999999,6.8865957
107,39.278155375,6.7164936
108,39.522831,6.5410194
109,39.770370875,6.3654323
110,40.020775,6.1897316
111,40.274043375,6.0150275
112,40.530176,5.848935
113,40.789172875,5.682701
114,41.051034,5.5167704
115,41.315759375000006,5.257944
116,41.583349,4.999344
117,41.853802875,4.7583165
118,42.127121,4.56106
119,42.403303375,4.3635406
120,42.68235,4.1690154
121,42.964260875,3.9759493
0,30.09,94.91407
